code,name,buy_date,sell_date,buy_price,sell_price,qty,pnl,ret,hold_days,buy_fee,sell_fee,mfe,mae,pullback60,ma20_slope,ret10_prior,above_ma20,post5,post10,max_post10,min_post10,gave_back,exit_class,entry_class
2491,通鼎互联,2026-06-05,2026-06-08,25.05,25.58,1500,748.1600000000001,0.0211576846307384,3,13.68,33.160000000000004,0.14091816367265464,-0.10738522954091823,-0.08743169398907102,0.2986447241045498,0.1767543859649121,True,-0.056684910086004625,0.31665363565285376,0.38780297107114947,-0.11845191555903045,0.11976047904191624,盈利持有合理,追涨/主升
2565,顺灏股份,2026-03-19,2026-03-24,16.94,16.485,1600,-760.6491891891928,-0.0268595041322315,5,9.86,22.78918918918919,0.031877213695395534,-0.11097992916174737,-0.276068376068376,0.030514939605848612,0.13594954449894892,True,0.031847133757962,0.04276615104640591,0.05853806490749158,-0.14771003942978456,0.05873671782762703,亏损其他,高位回落接盘
2565,顺灏股份,2026-03-20,2026-03-24,16.42,16.485,2100,94.0391891891892,0.0039585870889158,4,12.55,29.910810810810812,0.06272838002436032,-0.08282582216808776,-0.29829059829059823,0.07992448080553793,0.2067510548523206,True,0.031847133757962,0.04276615104640591,0.05853806490749158,-0.14771003942978456,0.05876979293544452,盈利持有合理,追涨/主升
2575,群兴玩具,2026-05-13,2026-05-14,7.39,7.66,10900,2841.5,0.0365358592692828,1,29.33,72.17,0.10419485791610295,-0.05683355886332886,-0.22940563086548493,-0.02209944751381221,0.147487844408428,True,-0.19321148825065282,-0.2323759791122716,0.018276762402088753,-0.26501305483028725,0.06765899864682015,盈利持有合理,下降通道抄底
2611,东方精工,2026-01-30,2026-02-05,17.91,17.73,2900,-585.3399999999999,-0.0100502512562813,6,18.9,44.44,0.016192071468453362,-0.013958682300390879,-0.1979399910434393,-0.06555671175858468,-0.08646998982706,False,0.016920473773265776,0.020304568527918843,0.02932882120699376,-0.012408347433728095,0.02624232272473466,亏损其他,下降通道抄底
2611,东方精工,2026-02-13,2026-02-27,18.13,18.06,1500,-138.31000000000364,-0.0038610038610038,14,9.9,23.41,0.00661886376172105,-0.01765030336458906,-0.11560975609756108,-0.08290946083418105,0.006138392857142794,False,-0.06976744186046502,-0.06312292358803973,-0.011074197120708673,-0.10520487264673306,0.01047986762272485,亏损其他,高位回落接盘
2611,东方精工,2026-05-19,2026-05-20,19.92,18.94,100,-108.99,-0.0491967871485943,1,5.02,5.970000000000001,0.04267068273092356,-0.053714859437751006,-0.0015037593984961184,0.08571428571428563,0.12674418604651172,True,-0.04857444561774027,-0.04910242872228088,0.04435058078141507,-0.1251319957761352,0.09186746987951785,止损过晚(死扛),顺势/平台
2640,跨境通,2026-05-11,2026-05-12,4.35,4.55,12400,2411.5500000000075,0.0459770114942529,1,19.64,48.81,0.05977011494252893,-0.06206896551724128,0.0187353629976581,0.13461538461538458,0.21470588235294108,True,-0.08131868131868136,-0.20879120879120872,0.024175824175824312,-0.22197802197802197,0.013793103448276028,盈利持有合理,追涨/主升
2640,跨境通,2026-05-11,2026-05-12,4.35,4.36,12400,57.670000000014554,0.0022988505747127,1,19.64,46.69,0.05977011494252893,-0.06206896551724128,0.0187353629976581,0.13461538461538458,0.21470588235294108,True,-0.041284403669724856,-0.17431192660550465,0.0688073394495412,-0.18807339449541294,0.05747126436781623,盈利持有合理,追涨/主升
2771,真视通,2026-03-05,2026-03-06,15.85,15.95,2300,185.02,0.0063091482649842,1,13.28,31.7,0.03343848580441633,-0.02208201892744477,-0.10249150622876557,0.011162179908076109,-0.039301310043668214,True,-0.05203761755485892,-0.0263322884012539,0.047021943573667624,-0.06269592476489028,0.027129337539432127,盈利持有合理,高位回落接盘
2792,通宇通讯,2026-02-03,2026-02-09,50.92,50.62,500,-181.14,-0.0058915946582875,6,9.27,21.87,0.08091123330714844,-0.05518460329929309,-0.3057941376959781,0.01372466216216206,0.04052882531426083,False,-0.10667720268668512,-0.1207032793362307,0.00158040300276574,-0.1207032793362307,0.08680282796543594,浮盈转亏(止盈失败),高位回落接盘
2831,裕同科技,2026-04-03,2026-04-08,34.995,36.57,1500,2295.9700000000075,0.0450064294899272,5,19.12,47.41,0.068724103443349,-0.06929561365909409,-0.11135093956323017,0.017766497461928932,-0.06960556844547561,True,-0.0062893081761005165,0.043204812687995586,0.09078479628110481,-0.017774131802023474,0.02371767395342181,过早止盈(卖后继续大涨),高位回落接盘
2897,意华股份,2026-05-19,2026-05-20,71.5,72.9,1500,1966.4800000000143,0.0195804195804196,1,39.02,94.5,0.04167832167832164,-0.08783216783216785,-0.0640136143474277,0.022007838408200087,0.1805676475709559,True,0.09725651577503425,0.251028806584362,0.33045267489711927,-0.1056241426611797,0.02209790209790204,盈利持有合理,追涨/主升
2897,意华股份,2026-05-19,2026-05-20,71.5,71.06,1500,-791.1,-0.0061538461538461,1,39.02,92.08,0.04167832167832164,-0.08783216783216785,-0.0640136143474277,0.022007838408200087,0.1805676475709559,True,0.1256684491978608,0.28342245989304815,0.3649028989586265,-0.08246552209400504,0.04783216783216774,亏损其他,追涨/主升
2931,锋龙股份,2026-03-16,2026-03-17,74.15,73.11,100,-117.8000000000009,-0.014025623735671,1,5.069999999999999,8.73,0.11935266351989204,-0.04383007417397167,-0.37214225232853504,-0.221936099189318,-0.0136621932051747,False,-0.0767336889618383,-0.0729038435234578,-0.0166871836958008,-0.10682533169197106,0.13337828725556305,浮盈转亏(止盈失败),下降通道抄底
2971,和远气体,2026-01-08,2026-01-09,32.804,31.566,1300,-1660.3800000000087,-0.0377393000853555,1,15.52,35.46,0.02517985611510798,-0.052249725643214284,-0.21144230769230765,-0.038679245283018915,0.0013101867016049873,True,-0.033770512576823175,0.04067667743774961,0.057783691313438634,-0.05911423683710315,0.06291915620046348,止损过晚(死扛),下降通道抄底
3035,南网能源,2026-05-28,2026-06-01,7.31,7.18,9000,-1249.7949999999998,-0.0177838577291381,4,23.955,55.84,0.045143638850889234,-0.0601915184678522,-0.33545454545454545,-0.12040557667934082,-0.10103626943005173,False,-0.11002785515320335,-0.128133704735376,0.03760445682451263,-0.15598885793871864,0.06292749658002733,亏损其他,下降通道抄底
3035,南网能源,2026-05-28,2026-06-01,7.31,7.2,9000,-1069.955,-0.0150478796169629,4,23.955,56.0,0.045143638850889234,-0.0601915184678522,-0.33545454545454545,-0.12040557667934082,-0.10103626943005173,False,-0.11250000000000004,-0.13055555555555565,0.03472222222222232,-0.15833333333333344,0.06019151846785213,亏损其他,下降通道抄底
300003,乐普医疗,2026-01-06,2026-01-07,19.99,18.96,2100,-2212.69,-0.0515257628814406,1,15.28,34.410000000000004,0.033016508254127164,-0.0750375187593797,0.03307493540051665,0.1983575489576752,0.19383259911894268,True,0.07014767932489452,-0.010021097046413519,0.139240506329114,-0.025316455696202556,0.08454227113556775,恐慌止损(卖后反弹),追涨/主升
300014,亿纬锂能,2026-04-09,2026-04-14,65.5,70.42,500,2417.65,0.0751145038167939,5,11.93,30.42,0.10687022900763354,-0.022748091603053355,-0.10762942779291562,-0.0547300279535089,-0.08696887878357262,False,0.022152797500710086,0.00014200511218409595,0.05793808577108783,-0.035501278046009666,0.03175572519083965,盈利持有合理,高位回落接盘
300136,信维通信,2026-06-11,2026-06-15,100.0,95.921,1500,-6297.4400000000005,-0.0407899999999999,4,54.6,124.34,0.050000000000000044,-0.09999999999999998,-0.19710959454034527,-0.059701492537313494,-0.15209359605911332,False,-0.00459753338684965,0.24321055868892105,0.3494438131378945,-0.03045214290926912,0.09078999999999995,恐慌止损(卖后反弹),下降通道抄底
300164,通源石油,2026-03-03,2026-03-04,21.69,23.05,4700,6261.27,0.0627017058552328,1,37.12,93.61,0.18948824343015214,-0.1807284462886123,0.19966814159292046,1.024636058230683,0.48684210526315774,True,-0.13969631236442526,-0.183947939262473,0.12624728850325373,-0.26637744034707156,0.12678653757491934,过早止盈(卖后继续大涨),追涨/主升
300185,通裕重工,2026-06-10,2026-06-11,2.86,2.75,41500,-4706.96,-0.0384615384615384,1,43.26,98.7,0.020979020979021046,-0.08391608391608385,-0.3470319634703196,-0.2111436950146628,-0.04270462633451966,False,0.010909090909090757,0.0,0.13818181818181818,-0.032727272727272716,0.05944055944055945,恐慌止损(卖后反弹),下降通道抄底
300209,行云科技,2026-06-04,2026-06-05,27.1,25.881,1600,-2001.982000000001,-0.0449815498154982,1,15.79,35.792,0.02435424354243554,-0.09188191881918828,-0.14131812420785794,0.16931918656056588,-0.04581529581529575,True,0.007302654456937452,0.20899501564854517,0.23642826784127347,-0.12715891967080095,0.06933579335793374,恐慌止损(卖后反弹),高位回落接盘
300209,行云科技,2026-06-04,2026-06-05,26.52,25.881,400,-269.65800000000036,-0.0240950226244343,1,5.109999999999999,8.948,0.046757164404223284,-0.07202111613876316,-0.15969581749049433,0.16931918656056588,-0.04581529581529575,True,0.007302654456937452,0.20899501564854517,0.23642826784127347,-0.12715891967080095,0.07085218702865759,亏损其他,高位回落接盘
300274,阳光电源,2026-03-17,2026-03-18,174.44,161.7,400,-5177.3000000000075,-0.0730337078651685,1,25.41,55.89,0.01542077505159356,-0.07509745471222196,-0.05799762393347019,0.12843258756767328,0.14957804505282746,True,0.033271490414347626,-0.16852195423623995,0.11410018552875711,-0.1898577612863327,0.08845448291676206,恐慌止损(卖后反弹),顺势/平台
300274,阳光电源,2026-03-18,2026-03-19,163.52,163.64,300,-24.280000000007277,0.0007338551859098,1,17.86,42.42,0.041952054794520466,-0.013331702544031376,-0.1169672750837023,0.07067978648144568,0.11949431779974429,True,0.014421901735517162,-0.2223783915912979,0.10089220239550234,-0.22665607430945978,0.041218199608610666,盈利持有合理,高位回落接盘
300395,菲利华,2026-05-12,2026-05-13,136.219,146.49,500,5047.414545454545,0.0754006416138718,1,24.795454545454547,63.29,0.10483853206968186,-0.03992835067061129,-0.004829047340736414,0.34160032659726447,0.19293946819130592,True,-0.08546658474981239,-0.04839920813707421,0.04839920813707432,-0.1282681411700458,0.02943789045581005,盈利持有合理,追涨/主升
300395,菲利华,2026-05-12,2026-05-14,136.219,143.55,600,4294.41545454546,0.0538177493594874,2,29.754545454545458,74.42999999999999,0.10483853206968186,-0.03992835067061129,-0.004829047340736414,0.34160032659726447,0.19293946819130592,True,-0.10553814002089867,0.0052246603970742544,0.06987112504353887,-0.11041448972483459,0.05102078271019445,盈利持有合理,追涨/主升
300395,菲利华,2026-05-15,2026-05-19,138.0,129.952,200,-1642.1083333333318,-0.0583188405797101,4,10.05,22.458333333333332,0.04021739130434798,-0.07427536231884058,-0.0830564784053156,0.27571493418066284,0.3121673358857038,True,0.14111364196010823,-0.08042969711893622,0.1818209800541739,-0.11074858409258803,0.09853623188405808,恐慌止损(卖后反弹),追涨/主升
300395,菲利华,2026-05-15,2026-05-19,135.8,129.952,400,-2403.896666666671,-0.0430633284241532,4,19.78,44.916666666666664,0.05706921944035348,-0.05927835051546404,-0.09767441860465109,0.27571493418066284,0.3121673358857038,True,0.14111364196010823,-0.08042969711893622,0.1818209800541739,-0.11074858409258803,0.10013254786450668,恐慌止损(卖后反弹),追涨/主升
300395,菲利华,2026-05-15,2026-05-19,134.24,129.952,300,-1334.7475000000015,-0.031942789034565,4,14.66,33.6875,0.06935339690107267,-0.04834624553039335,-0.10803986710963454,0.27571493418066284,0.3121673358857038,True,0.14111364196010823,-0.08042969711893622,0.1818209800541739,-0.11074858409258803,0.10129618593563768,恐慌止损(卖后反弹),追涨/主升
300395,菲利华,2026-05-15,2026-05-19,134.44,129.952,300,-1394.7775000000015,-0.0333829217494793,4,14.69,33.6875,0.067762570663493,-0.04976197560249929,-0.10671096345514952,0.27571493418066284,0.3121673358857038,True,0.14111364196010823,-0.08042969711893622,0.1818209800541739,-0.11074858409258803,0.1011454924129723,恐慌止损(卖后反弹),追涨/主升
300397,天和防务,2026-05-20,2026-05-21,14.813,14.383,3600,-1612.163561643843,-0.0290285559981098,1,19.42,44.74356164383562,0.011273881050428702,-0.060959967596030507,-0.07418749999999996,0.17042606516290726,0.08520526723470168,True,-0.018285475909059268,-0.1024125703956058,0.05680317040951133,-0.12396579295001042,0.0403024370485385,亏损其他,顺势/平台
300397,天和防务,2026-05-20,2026-05-21,14.66,14.383,3700,-1090.6464383561658,-0.0188949522510232,1,19.76,45.986438356164385,0.021828103683492417,-0.05115961800818558,-0.08374999999999999,0.17042606516290726,0.08520526723470168,True,-0.018285475909059268,-0.1024125703956058,0.05680317040951133,-0.12396579295001042,0.04072305593451561,亏损其他,顺势/平台
300409,道氏技术,2026-01-07,2026-01-08,32.0,30.84,1300,-1557.8100000000002,-0.03625,1,15.16,34.65,0.04968750000000011,-0.05687500000000001,-0.012040753318925623,0.405,0.42180312787488505,True,0.08365758754863828,-0.017185473411154395,0.21206225680933866,-0.08527885862516205,0.08593750000000011,恐慌止损(卖后反弹),追涨/主升
300433,蓝思科技,2026-05-15,2026-05-19,34.6,38.0,1600,5367.3,0.0982658959537571,4,20.16,52.54,0.17052023121387272,-0.04161849710982668,-0.040754089270862215,0.07164179104477619,0.26112412177985944,True,0.012631578947368327,0.08499999999999996,0.13157894736842102,-0.07210526315789478,0.07225433526011563,过早止盈(卖后继续大涨),追涨/主升
300433,蓝思科技,2026-05-21,2026-05-22,37.62,38.19,100,45.01000000000045,0.0151515151515151,1,5.04,6.95,0.02472089314194581,-0.06273258904837853,-0.07111111111111112,0.3349264705882353,0.31462708182476473,True,0.06048703849175174,0.19429169939774815,0.2513747054202671,-0.02068604346687608,0.00956937799043071,盈利持有合理,追涨/主升
300474,景嘉微,2026-03-04,2026-03-06,69.09,67.55,500,-811.78125,-0.0222897669706181,2,12.6,29.18125,0.024605586915617428,-0.07150094080185265,-0.16244393259789058,-0.0548764629388816,0.016219239373602035,False,-0.043079200592153866,-0.04618800888230923,0.0031088082901555847,-0.05803108808290147,0.04689535388623553,亏损其他,下降通道抄底
300474,景嘉微,2026-03-04,2026-03-06,68.84,67.55,300,-412.02875,-0.018739105171412,2,7.52,17.508750000000003,0.02832655432887865,-0.06812899477048229,-0.16547460298217953,-0.0548764629388816,0.016219239373602035,False,-0.043079200592153866,-0.04618800888230923,0.0031088082901555847,-0.05803108808290147,0.04706565950029065,亏损其他,下降通道抄底
300502,新易盛,2026-02-26,2026-03-02,385.23,377.3,100,-839.63,-0.0205851050022064,4,14.03,32.6,0.008696103626404827,-0.09991433688965035,-0.18383474576271186,-0.03242147922998995,-0.043086172344689366,False,0.017757752451629916,0.09522926053538305,0.12006360985952824,-0.02822687516565081,0.02928120862861123,亏损其他,下降通道抄底
300502,新易盛,2026-02-27,2026-03-02,359.01,377.3,100,1783.325,0.0509456561098577,3,13.075,32.6,0.07239352664271204,-0.0341773209659898,-0.23938559322033903,-0.05809128630705396,0.00757180156657955,False,0.017757752451629916,0.09522926053538305,0.12006360985952824,-0.02822687516565081,0.021447870532854338,过早止盈(卖后继续大涨),下降通道抄底
300502,新易盛,2026-02-27,2026-03-02,359.01,383.8,100,2432.7650000000003,0.0690510013648645,3,13.075,33.160000000000004,0.07239352664271204,-0.0341773209659898,-0.23938559322033903,-0.05809128630705396,0.00757180156657955,False,0.0005211047420530246,0.07668056279312152,0.10109431995831164,-0.044684731631057906,0.0033425252778475356,过早止盈(卖后继续大涨),下降通道抄底
300723,一品红,2026-06-08,2026-06-10,34.859,34.07,200,-168.798181818182,-0.0226340399896727,2,2.5381818181818185,8.459999999999999,0.08953211509222858,-0.03640379815829475,,,,,-0.03786322277663634,0.02377458174346936,0.07895509245670662,-0.07924860581156445,0.11216615508190128,浮盈转亏(止盈失败),未知
300723,一品红,2026-06-08,2026-06-11,34.859,33.4,900,-1350.4918181818205,-0.0418543274333745,3,11.421818181818182,25.97,0.08953211509222858,-0.047591726670300316,,,,,0.0005988023952097077,-0.02664670658682633,0.10059880239520957,-0.06077844311377234,0.13138644252560308,恐慌止损(卖后反弹),未知
300768,迪普科技,2026-07-06,2026-07-07,15.07,15.44,4300,1510.0305882352943,0.0245520902455208,1,23.59941176470588,57.37,0.09157266091572658,-0.04777704047777043,-0.17695248498088467,-0.04792746113989643,0.0,True,0.06670984455958551,0.06670984455958551,0.1204663212435233,-0.02396373056994816,0.06702057067020578,盈利持有合理,下降通道抄底
300768,迪普科技,2026-07-06,2026-07-07,15.07,15.401,4200,1311.249411764703,0.0219641672196416,1,23.05058823529412,55.9,0.09157266091572658,-0.04777704047777043,-0.17695248498088467,-0.04792746113989643,0.0,True,0.06941107720277895,0.06941107720277895,0.1233036815791182,-0.021492110901889405,0.06960849369608497,盈利持有合理,下降通道抄底
300851,交大思诺,2026-05-26,2026-05-28,34.95,30.39,200,-925.170000000001,-0.1304721030042919,2,5.07,8.1,0.11187410586552216,-0.15250357653791136,0.061664641555285504,0.1376404494382022,0.12227225493591964,True,-0.15630141493912475,-0.19940769990128338,0.01151694636393552,-0.21520236920039482,0.24234620886981406,浮盈转亏(止盈失败),顺势/平台
301069,凯盛新材,2026-06-09,2026-06-10,20.361,21.21,5600,4610.329999999994,0.0416973626049801,1,41.52,102.55,0.07951475860714119,-0.06094985511517115,-0.16140856672158155,-0.13865730583589297,-0.10813266696955937,False,0.07449316360207447,0.09052333804809054,0.1188118811881187,-0.0264026402640265,0.03781739600216109,过早止盈(卖后继续大涨),下降通道抄底
301202,朗威股份,2026-06-01,2026-06-02,40.32,38.7,500,-834.07,-0.0401785714285713,1,7.34,16.729999999999997,0.0044642857142858094,-0.062003968253968256,-0.11345646437994716,-0.026400996264009824,-0.09156402509876826,False,-0.048578811369509145,-0.04031007751937987,0.04418604651162772,-0.12661498708010355,0.04464285714285711,止损正确(卖后继续跌),高位回落接盘
301277,新天地,2026-01-26,2026-01-30,13.04,12.68,1600,-601.1265217391305,-0.0276073619631901,4,7.596521739130434,17.53,0.010736196319018454,-0.04601226993865026,-0.05780346820809257,0.08214585079631176,0.037781350482315235,True,0.006309148264984188,-0.016561514195583493,0.016561514195583715,-0.017350157728706517,0.038343558282208555,亏损其他,顺势/平台
301277,新天地,2026-01-26,2026-02-03,13.04,12.69,700,-255.99699177438308,-0.0268404907975459,8,3.3234782608695657,7.673513513513514,0.010736196319018454,-0.04601226993865026,-0.05780346820809257,0.08214585079631176,0.037781350482315235,True,0.011820330969267268,0.0063041765169424835,0.01576044129235621,-0.01812450748620953,0.03757668711656435,亏损其他,顺势/平台
301277,新天地,2026-01-28,2026-02-03,12.68,12.69,3000,-16.739427662957077,0.000788643533123,6,13.852941176470589,32.88648648648649,0.011829652996845352,-0.018927444794952675,-0.08381502890173409,0.09353741496598644,0.0031201248049921304,True,0.011820330969267268,0.0063041765169424835,0.01576044129235621,-0.01812450748620953,0.011041009463722353,盈利持有合理,顺势/平台
301277,新天地,2026-01-28,2026-02-27,12.68,12.78,3800,320.4829411764706,0.0078864353312302,30,17.54705882352941,41.97,0.016561514195583715,-0.018927444794952675,-0.08381502890173409,0.09353741496598644,0.0031201248049921304,True,-0.030516431924882514,-0.030516431924882514,-0.007042253521126751,-0.07355242566510167,0.008675078864353515,盈利持有合理,顺势/平台
301293,三博脑科,2026-01-07,2026-01-08,90.49,98.26,400,3060.86,0.0858658415294508,1,13.17,33.97,0.1382473201458725,-0.04188308100342575,0.06534024016953133,0.5463316948843984,0.5265995686556433,True,-0.0911866476694485,-0.19448402198249537,0.04701811520455923,-0.2171789130877264,0.05238147861642169,盈利持有合理,追涨/主升
301302,华如科技,2026-03-05,2026-03-06,34.32,33.88,1100,-529.95,-0.0128205128205127,1,13.75,32.199999999999996,0.0868298368298368,-0.09819347319347327,-0.12649529142275384,0.5477178423236513,0.517493897477624,True,-0.15791027154663517,-0.154663518299882,0.07142857142857117,-0.1894923258559622,0.09965034965034951,浮盈转亏(止盈失败),追涨/主升
301308,江波龙,2026-03-17,2026-03-23,337.2,318.4,100,-1919.8000000000036,-0.0557532621589561,6,12.28,27.52,0.09309015421115063,-0.09549228944246735,-0.1331619537275065,0.1797924817145773,0.31913275009509334,True,-0.010678391959798916,-0.06564070351758788,0.09908919597989962,-0.10464824120603011,0.14884341637010673,恐慌止损(卖后反弹),追涨/主升
600010,包钢股份,2026-04-03,2026-04-07,2.69,2.78,12700,1100.06,0.0334572490706319,4,12.43,30.51,0.040892193308550207,-0.03345724907063197,-0.2111436950146628,-0.14379084967320255,0.03149606299212593,False,0.02877697841726623,0.03237410071942448,0.10431654676258995,-0.007194244604316502,0.007434944237918309,过早止盈(卖后继续大涨),下降通道抄底
600026,中远海能,2026-03-18,2026-03-23,24.42,24.12,600,-197.84769230769413,-0.0122850122850123,5,5.34,12.50769230769231,0.0458640458640458,-0.07166257166257162,-0.08367729831144455,0.3547257876312717,-0.023959646910466592,True,-0.06301824212271967,0.07587064676616917,0.1264510779436152,-0.10199004975124382,0.0581490581490581,亏损其他,顺势/平台
600026,中远海能,2026-03-19,2026-03-23,23.972,24.12,700,82.89669230769084,0.0061738695144334,4,6.111,14.592307692307692,0.054563657600533944,-0.045553145336225676,-0.10048780487804865,0.4609512624779799,-0.004003202562049668,True,-0.06301824212271967,0.07587064676616917,0.1264510779436152,-0.10199004975124382,0.048389788086100546,盈利持有合理,高位回落接盘
600026,中远海能,2026-03-19,2026-03-24,23.972,24.4,1300,517.6409999999942,0.0178541631903886,5,11.349,27.41,0.07917570498915394,-0.045553145336225676,-0.10048780487804865,0.4609512624779799,-0.004003202562049668,True,-0.09836065573770492,0.06844262295081971,0.11352459016393457,-0.11229508196721305,0.06132154179876534,盈利持有合理,高位回落接盘
600026,中远海能,2026-03-26,2026-03-31,24.47,21.93,100,-265.14,-0.1038005721291377,5,5.0200000000000005,6.12,0.03514507560277891,-0.11483449121373102,-0.09937430990062579,0.23923679060665348,0.12728081886960396,True,0.18878248974008205,0.022343821249430018,0.2311901504787961,0.012311901504787892,0.1389456477319166,恐慌止损(卖后反弹),顺势/平台
600056,中国医药,2026-04-03,2026-04-14,11.59,10.6,7600,-7625.69,-0.08541846419327,11,32.07,69.62,0.0,-0.11044003451251072,0.0069504778453519656,0.004766444232602307,0.03131115459882561,True,0.008490566037735903,-0.030188679245283012,0.0575471698113208,-0.037735849056603765,0.08541846419327,亏损其他,顺势/平台
600096,云天化,2026-03-13,2026-03-16,43.91,41.34,100,-265.6125,-0.0585288089273512,3,5.04,3.5725,0.027100888180369154,-0.07765884764290587,-0.03748355984217455,0.20370370370370372,-0.04778003155285093,True,-0.11248185776487674,-0.15384615384615397,0.002902757619738683,-0.1993226898887277,0.08562969710772035,止损过晚(死扛),顺势/平台
600096,云天化,2026-03-13,2026-03-16,43.81,41.34,1100,-2773.848611111104,-0.0563798219584569,3,17.551111111111112,39.2975,0.029445332115955347,-0.07555352659210235,-0.039675580885576434,0.20370370370370372,-0.04778003155285093,True,-0.11248185776487674,-0.15384615384615397,0.002902757619738683,-0.1993226898887277,0.08582515407441224,止损过晚(死扛),顺势/平台
600096,云天化,2026-03-13,2026-03-16,43.81,40.76,700,-2170.825042735042,-0.0696188084912121,3,11.168888888888889,24.656153846153845,0.029445332115955347,-0.07555352659210235,-0.039675580885576434,0.20370370370370372,-0.04778003155285093,True,-0.0998527968596663,-0.14180569185475955,0.017173699705593792,-0.18792934249263982,0.09906414060716745,止损过晚(死扛),顺势/平台
600096,云天化,2026-03-13,2026-03-16,43.58,40.76,600,-1722.654898785425,-0.0647085819183111,3,9.521052631578948,21.133846153846154,0.03487838458008263,-0.07067462138595682,-0.04471722928540112,0.20370370370370372,-0.04778003155285093,True,-0.0998527968596663,-0.14180569185475955,0.017173699705593792,-0.18792934249263982,0.09958696649839373,止损过晚(死扛),顺势/平台
600096,云天化,2026-03-13,2026-03-17,43.58,40.3,1300,-4329.903157894744,-0.0752638825149151,4,20.628947368421052,45.27421052631579,0.03487838458008263,-0.10119320789352904,-0.04471722928540112,0.20370370370370372,-0.04778003155285093,True,-0.1436724565756824,-0.1714640198511166,-0.028535980148883366,-0.17866004962779147,0.11014226709499773,止损正确(卖后继续跌),顺势/平台
600096,云天化,2026-03-16,2026-03-17,40.71,40.3,600,-275.7857894736842,-0.0100712355686564,1,8.89,20.89578947368421,0.09014984033407036,-0.03782854335544095,-0.10762823323103898,0.20542202347680272,-0.0195498977040236,True,-0.1436724565756824,-0.1714640198511166,-0.028535980148883366,-0.17866004962779147,0.10022107590272676,浮盈转亏(止盈失败),高位回落接盘
600118,中国卫星,2026-01-08,2026-01-09,104.59,103.91,300,-242.35,-0.0065015775886796,1,11.42,26.929999999999996,0.04216464289128985,-0.0682665646811359,-0.040370676208826395,1.0589564502875923,0.6674430211279323,True,-0.019343662785102356,0.04802232701376208,0.22962178808584355,-0.08767202386680784,0.04866622047996945,亏损其他,追涨/主升
600151,航天机电,2026-04-21,2026-04-28,15.17,13.89,6000,-7785.17,-0.084377059986816,7,33.129999999999995,72.04,0.029004614370468085,-0.10613052076466711,-0.27450980392156865,0.20016012810248207,0.19252187748607796,True,0.10799136069114468,0.01367890568754504,0.13750899928005755,-0.03887688984881221,0.11338167435728408,恐慌止损(卖后反弹),追涨/主升
600227,赤天化,2026-03-03,2026-03-04,3.49,3.18,8700,-2731.9800000000037,-0.0888252148997134,1,11.06,23.92,0.0,-0.14326647564469908,0.10094637223974767,0.18726591760299627,0.22393822393822393,True,0.2735849056603772,0.5723270440251571,0.6981132075471699,-0.08490566037735847,0.0888252148997134,恐慌止损(卖后反弹),追涨/主升
600256,广汇能源,2026-03-03,2026-03-04,6.88,7.09,4400,886.03,0.0305232558139534,1,11.02,26.95,0.053779069767441845,-0.0683139534883721,0.063369397217929,0.16787003610108298,0.18065693430656915,True,-0.008462623413258097,-0.042313117066290484,0.10719322990126945,-0.08885754583921013,0.023255813953488445,过早止盈(卖后继续大涨),追涨/主升
600276,恒瑞医药,2026-01-28,2026-02-02,56.56,56.52,900,-98.49,-0.0007072135785006,5,18.54,43.95,0.057107496463931984,-0.008486562942008558,-0.1408172565699528,-0.05470170219798376,-0.1007703191322119,False,0.01645435244161364,0.02636234961075723,0.06068648266100496,-0.00513092710544949,0.057814710042432584,浮盈转亏(止盈失败),高位回落接盘
600343,航天动力,2026-04-14,2026-04-15,33.95,34.865,100,83.45708333333287,0.0269513991163475,1,5.029999999999999,3.0129166666666665,0.05567010309278353,-0.0762886597938145,-0.33274371069182385,0.006964229186451343,-0.023634131368937994,True,0.10139107987953522,-0.04603470529184006,0.11515846837802957,-0.07127491753907933,0.02871870397643603,盈利持有合理,高位回落接盘
600343,航天动力,2026-04-14,2026-04-15,33.93,34.865,2300,2052.7929166666668,0.0275567344532862,1,28.41,69.29708333333333,0.05629236663719439,-0.07574417919245502,-0.33313679245283023,0.006964229186451343,-0.023634131368937994,True,0.10139107987953522,-0.04603470529184006,0.11515846837802957,-0.07127491753907933,0.02873563218390819,盈利持有合理,高位回落接盘
600376,首开股份,2026-03-24,2026-03-25,5.69,5.61,4800,-417.2200000000036,-0.0140597539543058,1,9.95,23.27,0.08787346221441128,-0.02811950790861162,-0.20972222222222214,0.03710247349823326,0.061482820976491936,True,-0.09447415329768272,-0.15329768270944744,0.019607843137254832,-0.19429590017825327,0.10193321616871708,浮盈转亏(止盈失败),高位回落接盘
600391,航发科技,2025-09-02,2025-10-13,30.5,29.48,300,-318.73571428571427,-0.0334426229508196,41,5.09,7.645714285714287,0.02688524590163932,-0.17770491803278698,-0.13401476433844406,-0.007619047619047525,0.02592714145060726,False,-0.0800542740841248,-0.07394843962008135,0.00915875169606517,-0.10888738127544095,0.06032786885245892,止损正确(卖后继续跌),高位回落接盘
