account,code,name,open_date,close_date,hold_days,buy_price,sell_price,pnl_net,pnl_pct,t0_close_pct,max_float_gain,max_float_loss,n_buys_in_rt,gave_back_pct,scenario
账户4,600338,西藏珠峰,2026-05-06,2026-06-04,29.0,26.83,17.13,-8744.65,-36.15,-1.3045098770033459,2.795378307864338,-36.86172195303764,5,38.94537830786434,D. 买了就跌 → 死扛到大亏(且加仓)
账户4,600338,西藏珠峰,2026-05-06,2026-06-04,29.0,26.776,17.13,-8696.05,-36.02,-1.105467582910069,3.0026889752016617,-36.73438900507917,5,39.02268897520167,D. 买了就跌 → 死扛到大亏(且加仓)
账户4,600338,西藏珠峰,2026-05-06,2026-06-04,29.0,26.8,17.13,-8717.65,-36.08,-1.1940298507462699,2.910447761194024,-36.7910447761194,5,38.99044776119402,D. 买了就跌 → 死扛到大亏(且加仓)
账户4,600338,西藏珠峰,2026-05-06,2026-06-04,29.0,26.86,17.13,-8771.65,-36.22,-1.4147431124348464,2.6805658972449686,-36.932241250930744,5,38.90056589724497,D. 买了就跌 → 死扛到大亏(且加仓)
账户4,600433,冠豪高新,2026-05-06,2026-05-07,1.0,4.82,5.24,1408.75,8.71,-0.4149377593361092,9.543568464730278,-1.4522821576763545,1,0.833568464730277,F. 其他盈利
账户4,600487,亨通光电,2026-05-08,2026-05-11,3.0,76.72,75.23,-160.41,-1.94,0.7168925964546435,4.144942648592287,-3.766944734098021,2,6.084942648592287,G. 其他亏损
账户4,600487,亨通光电,2026-05-08,2026-05-11,3.0,76.72,75.23,-160.41,-1.94,0.7168925964546435,4.144942648592287,-3.766944734098021,2,6.084942648592287,G. 其他亏损
账户4,600522,中天科技,2026-06-22,2026-06-23,1.0,58.62,62.74,1216.22,7.03,1.7229614466052645,10.269532582736263,-1.7911975435005112,4,3.2395325827362624,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,600584,长电科技,2026-06-16,2026-06-17,1.0,75.53,81.69,1213.52,8.16,1.853568118628357,9.665033761419295,-0.7546670197272731,1,1.5050337614192948,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,600637,东方明珠,2026-05-25,2026-06-04,10.0,11.39,9.15,-22243.67,-19.67,0.4389815627743543,0.4389815627743543,-20.45654082528534,1,20.108981562774357,G. 其他亏损
账户4,600879,航天电子,2026-06-16,2026-06-17,1.0,20.33,20.4,31.58,0.34,-0.9837678307919262,4.27939006394491,-2.6561731431382185,1,3.93939006394491,F. 其他盈利
账户4,601339,百隆东方,2026-05-07,2026-05-12,5.0,9.11,9.163,117.59,0.58,3.6223929747530192,4.281009879253572,-7.464324917672882,2,3.701009879253572,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,601339,百隆东方,2026-05-08,2026-05-12,4.0,8.52,9.163,1269.31,7.55,1.0563380281690016,8.920187793427225,-1.0563380281690127,1,1.3701877934272249,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,601939,建设银行,2026-05-07,2026-05-11,4.0,9.76,9.53,-597.41,-2.36,-0.5122950819672067,0.8196721311475308,-2.7663934426229497,1,3.1796721311475307,G. 其他亏损
账户4,601996,丰林集团,2026-05-11,2026-05-12,1.0,3.08,3.04,-101.47,-1.3,1.6233766233766156,2.5974025974025983,-2.5974025974025983,1,3.897402597402598,G. 其他亏损
账户4,603002,宏昌电子,2026-05-11,2026-05-12,1.0,15.43,14.92,-217.1,-3.31,-0.7777057679844379,1.620220349967605,-4.601425793907965,1,4.930220349967605,G. 其他亏损
账户4,603019,中科曙光,2026-06-22,2026-06-23,1.0,87.492,90.49,289.1,3.43,1.7464453892927168,4.649567960499246,-1.1566771819137789,3,1.2195679604992455,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,603019,中科曙光,2026-06-22,2026-06-23,1.0,87.492,88.79,243.36,1.48,1.7464453892927168,4.649567960499246,-1.1566771819137789,3,3.1695679604992457,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,603019,中科曙光,2026-06-22,2026-06-23,1.0,87.492,88.76,237.36,1.45,1.7464453892927168,4.649567960499246,-1.1566771819137789,3,3.1995679604992455,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,603019,中科曙光,2026-06-23,2026-06-29,6.0,90.1,97.48,726.69,8.19,-3.3740288568257393,13.207547169811317,-5.660377358490565,3,5.017547169811317,F. 其他盈利
账户4,603019,中科曙光,2026-06-23,2026-06-29,6.0,88.87,97.48,2561.4,9.69,-2.036682795093958,14.774389557781031,-4.354675368515815,3,5.084389557781032,F. 其他盈利
账户4,603220,中贝通信,2026-05-11,2026-05-12,1.0,31.27,30.23,-221.14,-3.33,-0.543652062679878,6.747681483850343,-4.541093700031973,1,10.077681483850343,G. 其他亏损
账户4,603269,海鸥股份,2026-05-08,2026-05-12,4.0,16.91,20.42,2439.59,20.76,-0.23654642223536193,20.756948551153176,-1.714961561206385,1,-0.003051448846825622,F. 其他盈利
账户4,603488,展鹏科技,2026-05-11,2026-05-12,1.0,12.46,12.24,-55.26,-1.77,-2.327447833065821,3.451043338683779,-3.611556982343511,1,5.22104333868378,D. 买了就跌 → 死扛到大亏
账户4,603527,众源新材,2026-05-11,2026-05-12,1.0,13.58,13.16,-95.36,-3.09,0.07363770250368162,1.6200294550809957,-4.49189985272459,1,4.710029455080996,G. 其他亏损
账户4,603598,引力传媒,2026-05-18,2026-06-04,17.0,24.53,21.3,-334.11,-13.17,-0.9376273950264968,3.8320423970648054,-17.570322054626995,1,17.002042397064805,G. 其他亏损
账户4,603678,火炬电子,2026-06-17,2026-06-22,5.0,69.05,63.34,-1730.4,-8.27,0.9558291093410443,8.327299058653148,-9.051412020275162,2,16.59729905865315,G. 其他亏损
账户4,603678,火炬电子,2026-06-18,2026-06-22,4.0,69.28,63.34,-1799.4,-8.57,-2.208429561200931,7.9676674364896005,-9.353348729792154,1,16.5376674364896,D. 买了就跌 → 死扛到大亏
账户4,603703,盛洋科技,2026-06-15,2026-06-16,1.0,11.852,12.33,606.28,4.03,0.4049949375632744,5.889301383732715,-5.754303071211608,2,1.8593013837327144,F. 其他盈利
账户4,603703,盛洋科技,2026-06-15,2026-06-17,2.0,11.852,12.42,499.15,4.79,0.4049949375632744,6.564292946338179,-5.754303071211608,3,1.7742929463381794,F. 其他盈利
账户4,603703,盛洋科技,2026-06-15,2026-06-18,3.0,11.852,12.18,283.26,2.77,0.4049949375632744,6.564292946338179,-5.754303071211608,4,3.7942929463381794,F. 其他盈利
账户4,603703,盛洋科技,2026-06-15,2026-06-18,3.0,11.852,12.23,106.09,3.19,0.4049949375632744,6.564292946338179,-5.754303071211608,4,3.3742929463381794,F. 其他盈利
账户4,603703,盛洋科技,2026-06-15,2026-06-22,7.0,11.852,11.94,15.68,0.74,0.4049949375632744,6.564292946338179,-5.754303071211608,4,5.824292946338179,F. 其他盈利
账户4,603703,盛洋科技,2026-06-16,2026-06-22,6.0,12.308,11.94,-381.2,-2.99,0.17874553136172366,2.6161845953851293,-6.971075723106923,3,5.6061845953851295,G. 其他亏损
账户4,603703,盛洋科技,2026-06-17,2026-06-22,5.0,12.39,11.94,-325.74,-3.63,-1.3720742534301889,1.937046004842613,-7.586763518966921,2,5.567046004842613,E. 买了就跌 → 割肉
账户4,603703,盛洋科技,2026-06-18,2026-06-22,4.0,12.02,11.94,-57.94,-0.67,-0.6655574043261225,2.4958402662229595,-4.742096505823634,1,3.1658402662229594,G. 其他亏损
账户4,603897,长城科技,2026-05-11,2026-05-13,2.0,56.23,54.92,-143.86,-2.33,-0.7647163435888338,6.313355859861303,-4.855059576738386,1,8.643355859861302,G. 其他亏损
账户4,603920,世运电路,2026-06-16,2026-06-17,1.0,58.68,61.515,550.6,4.83,0.5453306066802943,7.00408997955011,-1.7552828902522188,1,2.17408997955011,F. 其他盈利
账户4,605258,协和电子,2026-06-16,2026-06-17,1.0,36.45,37.54,311.15,2.99,0.21947873799725848,3.539094650205765,-2.7709190672153827,1,0.549094650205765,F. 其他盈利
账户4,605299,舒华体育,2026-05-08,2026-05-13,5.0,26.26,24.282,-803.47,-7.53,3.3130236100533006,5.331302361005319,-9.90099009900991,2,12.861302361005318,A. 买了就涨 → 没跑 → 变大亏(且加仓)
账户4,605299,舒华体育,2026-05-08,2026-05-13,5.0,26.26,24.282,-1003.08,-7.53,3.3130236100533006,5.331302361005319,-9.90099009900991,2,12.861302361005318,A. 买了就涨 → 没跑 → 变大亏(且加仓)
账户4,605376,博迁新材,2026-05-08,2026-05-13,5.0,129.2,130.31,94.22,0.86,3.947368421052655,10.294117647058831,-2.35294117647058,1,9.434117647058832,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
