ts_code,ann_date,holder_name,holder_type,in_de,change_vol,change_ratio,after_share,after_ratio,avg_price,total_share,begin_date,close_date
002973.SZ,20260801,安义珑欣企业管理合伙企业(有限合伙),C,DE,797700.0,0.2511,17373347.0,5.4693,None,17373347.0,20260723,20260731
002973.SZ,20260801,郭倍华,G,DE,3099900.0,0.9759,17923944.0,5.6426,None,106645174.0,20260723,20260731
688273.SH,20260801,陈江宁,G,DE,259815.0,0.2598,None,None,32.09,779446.0,20260514,20260730
605006.SH,20260801,上海东兴投资控股发展有限公司,C,DE,5893740.0,0.9017,84114351.0,12.8694,None,84114351.0,20260507,20260731
300700.SZ,20260731,段志明,G,DE,3024190.0,1.0797,4081474.0,1.4572,None,43079564.0,20260729,20260731
300681.SZ,20260731,魏标,G,DE,2600000.0,1.1265,99138.0,0.043,16.4,8196550.0,20260730,20260730
300425.SZ,20260731,成都环能德美投资有限公司,C,DE,6757000.0,0.9926,39878352.0,5.8581,None,39878352.0,20260512,20260731
300284.SZ,20260731,上海迎水投资管理有限公司-省心享迎水晋泰嘉裕16号私募证券投资基金,C,DE,3000000.0,0.2547,None,None,None,21428000.0,20260727,20260731
300985.SZ,20260731,王然,P,DE,2776400.0,1.4886,29752300.0,15.9519,None,29752300.0,20260731,20260731
300681.SZ,20260731,魏标,G,DE,2600000.0,1.1265,99138.0,0.043,16.4,8196550.0,20260730,20260730
300758.SZ,20260731,徐惠祥,G,DE,551000.0,0.1532,9801191.0,2.7245,10.28,45996762.0,20260527,20260716
920108.BJ,20260731,袁兴理,P,DE,52500.0,0.0719,13518750.0,18.527,None,13518750.0,20260706,20260728
920252.BJ,20260731,都伟云,周新芳,周志伟,钱旭及长兴天赋力股权投资合伙企业(有限合伙),C,DE,814072.0,1.1931,26527322.0,38.8786,None,60563892.0,20260618,20260729
000826.SZ,20260731,广州麒正企业管理合伙企业(有限合伙),C,DE,2702100.0,0.1896,68565488.0,4.8111,None,68565488.0,20260513,20260729
688681.SH,20260731,山东科汇投资股份有限公司,C,DE,426700.0,0.4077,24136515.0,23.0596,None,24136515.0,20260730,20260730
300599.SZ,20260731,黄锦禧,G,DE,1542700.0,0.4882,75834600.0,23.9969,None,75834600.0,20260529,20260729
688596.SH,20260731,風帆控股有限公司,C,DE,2690000.0,0.9251,48099260.0,16.5409,None,48099260.0,20260730,20260730
603326.SH,20260731,南京开盛咨询管理合伙企业(有限合伙),C,DE,120000.0,0.0376,3224200.0,1.0102,6.2876,3224200.0,20260611,20260728
600590.SH,20260731,泰豪集团有限公司,C,DE,12366723.0,1.466,103483277.0,12.2673,None,103483277.0,20260714,20260729
300864.SZ,20260730,南京南高管理咨询中心(有限合伙),C,DE,19800.0,0.0125,13407177.0,8.4904,25.03,13407177.0,20260428,20260727
300864.SZ,20260730,南京国环投资管理有限公司,C,DE,675877.0,0.428,39496997.0,25.0122,24.17,39496997.0,20260428,20260727
300864.SZ,20260730,南京两江管理咨询中心(有限合伙),C,DE,315000.0,0.1995,12729549.0,8.0612,24.72,12729549.0,20260428,20260727
301296.SZ,20260730,北京厚生投资管理中心(有限合伙)-苏州厚齐股权投资中心(有限合伙),C,DE,1098400.0,0.2572,25401219.0,5.9472,None,25401219.0,20260706,20260729
300753.SZ,20260730,李庆,G,DE,89381.0,0.1017,0.0,None,23.6396,268142.0,20260701,20260728
300235.SZ,20260730,陈克让,G,DE,780400.0,0.3842,5259092.0,2.589,None,23377567.0,20260713,20260729
300753.SZ,20260730,李庆,G,DE,89381.0,0.1017,0.0,None,23.6396,268142.0,20260701,20260728
300864.SZ,20260730,南京南高管理咨询中心(有限合伙),C,DE,1372500.0,0.8692,13407177.0,8.4904,25.03,13407177.0,20260428,20260727
300864.SZ,20260730,南京国环投资管理有限公司,C,DE,1951300.0,1.2357,39496997.0,25.0122,24.17,39496997.0,20260428,20260727
300864.SZ,20260730,南京两江管理咨询中心(有限合伙),C,DE,992200.0,0.6283,12729549.0,8.0612,24.72,12729549.0,20260428,20260727
300235.SZ,20260730,陈克让,G,DE,780400.0,0.3842,5259092.0,2.589,None,23377567.0,20260713,20260729
920786.BJ,20260730,黄立刚,P,DE,650000.0,0.4708,None,None,6.0228,5000000.0,20260716,20260728
920132.BJ,20260730,王健,G,DE,29000.0,0.0793,None,None,8.7794,689467.0,20260601,20260724
920132.BJ,20260730,范明,G,DE,96600.0,0.2642,None,None,11.3977,1259430.0,20260521,20260714
603986.SH,20260730,朱一明,G,DE,1341935.0,0.2009,34647376.0,5.0455,None,34647376.0,20260526,20260612
920807.BJ,20260730,佛山市源常壹东企业管理中心(有限合伙),C,DE,1191201.0,0.9641,None,None,12.6514,2659999.0,20260605,20260714
920807.BJ,20260730,陶洪亮,G,DE,15000.0,0.0121,None,None,12.6903,5227750.0,20260605,20260622
002454.SZ,20260730,陈睿,G,DE,31700.0,0.0051,88.0,0.0,9.83,133490.0,20260506,20260513
002454.SZ,20260730,黄国强,G,DE,80788.0,0.0129,35.0,0.0,10.37,339867.0,20260506,20260515
002454.SZ,20260730,纪安康,G,DE,250000.0,0.0285,16870.0,0.0019,10.08,1117479.0,20260506,20260729
001330.SZ,20260730,青岛金石暴风投资咨询有限公司,C,DE,4207000.0,0.3618,10930100.0,0.9399,None,10930100.0,20260714,20260728
001330.SZ,20260730,信石元影(深圳)投资中心(有限合伙),C,DE,6509800.0,0.5598,35177972.0,3.0252,None,35177972.0,20260714,20260728
001330.SZ,20260730,金石智娱股权投资(杭州)合伙企业(有限合伙),C,DE,323100.0,0.0278,2468696.0,0.2123,None,2468696.0,20260714,20260728
001330.SZ,20260730,中信证券投资有限公司,C,DE,2787500.0,0.2397,33631464.0,2.8922,None,33631464.0,20260714,20260728
002698.SZ,20260730,联创未来(武汉)智能制造产业投资合伙企业(有限合伙),C,DE,10259948.0,1.2154,91996113.0,10.8982,None,91996113.0,20260710,20260729
603061.SH,20260730,宁波旭诺创业投资基金管理合伙企业(有限合伙),C,DE,239598.0,0.2754,4349900.0,4.9999,None,4349900.0,20260729,20260729
003004.SZ,20260730,广西天福投资有限公司,C,DE,1421900.0,2.0684,28168100.0,40.9763,None,28168100.0,20260721,20260729
000933.SZ,20260730,商丘市普天工贸有限公司,C,DE,13760300.0,0.6122,142750955.0,6.3513,None,142750955.0,20260713,20260722
001330.SZ,20260730,青岛金石暴风投资咨询有限公司,C,DE,4207000.0,0.3618,10930100.0,0.9399,None,10930100.0,20260728,20260728
001330.SZ,20260730,信石元影(深圳)投资中心(有限合伙),C,DE,6509800.0,0.5598,35177972.0,3.0252,None,35177972.0,20260728,20260728
603161.SH,20260730,张宇,P,DE,1903537.0,0.9979,9720386.0,5.0959,None,9720386.0,20260724,20260728
001330.SZ,20260730,金石智娱股权投资(杭州)合伙企业(有限合伙),C,DE,323100.0,0.0278,2468696.0,0.2123,None,2468696.0,20260728,20260728
001330.SZ,20260730,中信证券投资有限公司,C,DE,2787500.0,0.2397,33631464.0,2.8922,None,33631464.0,20260728,20260728
688681.SH,20260730,山东科汇投资股份有限公司,C,DE,2713400.0,2.5923,24563215.0,23.4673,None,24563215.0,20260729,20260729
688229.SH,20260729,孟曦东,G,DE,350000.0,0.7883,3356610.0,7.5599,None,3356610.0,20260728,20260728
300068.SZ,20260729,朱保义,G,DE,3266775.0,0.3827,6884836.0,0.8065,None,49032656.0,20260521,20260706
300223.SZ,20260729,张敏,G,DE,236000.0,0.056,100591.0,0.0239,233.0,1110363.0,20260527,20260630
301358.SZ,20260729,湖南裕富创业投资管理合伙企业(有限合伙),C,DE,594200.0,0.0782,41572790.0,5.4705,None,41572790.0,20260529,20260624
300223.SZ,20260729,张敏,G,DE,236000.0,0.056,100591.0,0.0239,233.0,1110363.0,20260527,20260630
300700.SZ,20260729,段志明,G,DE,4657400.0,1.7211,7105664.0,2.6258,None,46103754.0,20260616,20260728
002867.SZ,20260729,许金卓,G,DE,45000.0,0.0042,63.0,0.0,12.19,334750.0,20260605,20260615
002867.SZ,20260729,陈寿平,G,DE,110000.0,0.0102,5525.0,0.0005,12.05,352100.0,20260630,20260727
603050.SH,20260729,张成锁,P,DE,4035000.0,1.0004,28230635.0,6.9996,None,28230635.0,20260722,20260727
002165.SZ,20260729,芮敬功,G,DE,165000.0,0.0227,1222579.0,0.168,None,6315314.0,20260612,20260727
001255.SZ,20260729,凌莉,G,DE,640000.0,0.8283,610000.0,0.7895,None,4360000.0,20260722,20260727
603061.SH,20260729,宁波旭诺创业投资基金管理合伙企业(有限合伙),C,DE,1279200.0,1.4703,4589498.0,5.2753,None,4589498.0,20260724,20260727
002165.SZ,20260729,芮敬功,G,DE,165000.0,0.0227,1222579.0,0.168,None,6315314.0,20260612,20260727
002165.SZ,20260729,江苏宝源投资管理有限公司,C,DE,5640600.0,0.7753,133674200.0,18.3723,None,133674200.0,20260612,20260723
000656.SZ,20260729,重庆市金科投资控股(集团)有限责任公司,C,DE,22500000.0,0.2965,220360900.0,2.9043,None,220360900.0,20260713,20260727
920273.BJ,20260729,陈小梅,G,DE,6399.0,0.0093,None,None,21.6154,61781.0,20260408,20260409
920273.BJ,20260729,黄朝胜,G,DE,4000.0,0.0058,None,None,19.15,344880.0,20260616,20260616
920273.BJ,20260729,李夏,G,DE,54200.0,0.0789,None,None,21.8688,356560.0,20260601,20260625
920273.BJ,20260729,彭湃,G,DE,118650.0,0.1728,None,None,21.6711,355950.0,20260408,20260408
920273.BJ,20260729,唐华林,G,DE,64206.0,0.0935,None,None,22.881,675274.0,20260408,20260609
920273.BJ,20260729,苟春鹏,G,DE,216650.0,0.3155,None,None,21.6913,649950.0,20260408,20260514
920273.BJ,20260729,长阳一致共赢投资管理服务部(有限合伙),C,DE,55500.0,0.0808,None,None,22.1118,1535400.0,20260605,20260625
920273.BJ,20260729,长阳众志成投资管理服务部(有限合伙),C,DE,577800.0,0.843,9494200.0,13.8525,20.9599,9494200.0,20260605,20260723
001255.SZ,20260729,海宁云格投资合伙企业(有限合伙),C,DE,900000.0,1.1648,6600000.0,8.5417,None,6600000.0,20260721,20260727
001255.SZ,20260729,凌莉,G,DE,640000.0,0.8283,610000.0,5.6427,None,4360000.0,20260722,20260727
002531.SZ,20260729,REAL FUN HOLDINGS LIMITED,C,DE,13872270.0,0.7764,359375730.0,20.113,None,359375730.0,20260727,20260728
688105.SH,20260729,国寿成达(上海)健康产业股权投资中心(有限合伙),C,DE,3865608.0,0.7477,25849153.0,5.0,None,25849153.0,20260724,20260727
603050.SH,20260729,张成锁,P,DE,4035000.0,1.0004,28230635.0,6.9996,None,28230635.0,20260722,20260727
002005.SZ,20260729,北京风炎私募基金管理有限公司-北京风炎臻选2号私募证券投资基金,C,DE,17571000.0,1.0029,102718957.0,5.863,None,102718957.0,20260610,20260727
603130.SH,20260729,丽水云中马投资管理合伙企业(有限合伙),C,DE,2486500.0,1.8082,4372541.0,3.1797,None,4372541.0,20260626,20260728
603050.SH,20260729,王永,G,DE,300000.0,0.0744,3396670.0,0.8422,None,3396670.0,20260526,20260526
688229.SH,20260729,孟曦东,G,DE,350000.0,0.7883,3356610.0,7.5599,None,3356610.0,20260728,20260728
688229.SH,20260729,上海元亨利汇咨询管理中心(有限合伙),C,DE,46610.0,0.105,1083390.0,2.4401,None,1083390.0,20260727,20260727
300619.SZ,20260728,张启发,G,DE,2389822.0,1.2549,17752291.0,9.3221,None,45218809.0,20260728,20260728
300619.SZ,20260728,佛山市宝月山企业管理有限公司,C,DE,3569648.0,1.8745,0.0,None,None,0.0,20260727,20260727
300619.SZ,20260728,张启发,G,DE,2389822.0,1.2549,17752291.0,9.3221,None,45218809.0,20260728,20260728
300681.SZ,20260728,贺文涛,G,DE,171270.0,0.0742,0.0,None,22.03,513810.0,20260716,20260727
300681.SZ,20260728,贺文涛,G,DE,171270.0,0.0742,0.0,None,22.03,513810.0,20260716,20260727
603226.SH,20260728,ASIA PACIFIC GROUP INTERNATIONAL LIMITED,C,DE,2303400.0,0.6479,67224366.0,18.9102,None,67224366.0,20260701,20260727
603226.SH,20260728,ASIA PACIFIC GROUP INTERNATIONALLIMITED,C,DE,2303400.0,0.6479,67224366.0,18.9102,None,67224366.0,20260701,20260727
920634.BJ,20260728,长沙新威凌企业管理合伙企业(有限合伙),C,DE,383800.0,0.947,5116200.0,12.624,None,5116200.0,20260609,20260727
002264.SZ,20260728,新华都科技股份有限公司-“领航员计划(五期)”员工持股计划,C,DE,4690500.0,0.7206,0.0,None,None,0.0,20250901,20260727
920570.BJ,20260728,沈国飞,G,DE,2000.0,0.0078,None,None,23.47,133520.0,20260723,20260723
920570.BJ,20260728,沈国飞,G,DE,2000.0,0.0078,None,None,23.47,133520.0,20260723,20260723
603158.SH,20260728,腾龙科技集团有限公司,C,DE,41000.0,0.0084,123044836.0,25.0718,None,123044836.0,20260526,20260727
920098.BJ,20260728,宁波合恩伟业创业投资合伙企业(有限合伙),C,DE,258005.0,0.4659,3808013.0,6.8767,14.3142,3808013.0,20260722,20260724
301273.SZ,20260727,上海馨璞投资管理合伙企业(有限合伙),C,DE,1585020.0,2.059,13219980.0,17.1731,None,13219980.0,20260724,20260724
300491.SZ,20260727,任献伟,P,DE,895100.0,0.568,5407700.0,3.4313,40.0,5407700.0,20260529,20260622
301633.SZ,20260727,深圳市松禾成长股权投资合伙企业(有限合伙),C,DE,556800.0,2.1826,1578700.0,6.1884,42.12,1578700.0,20260708,20260724
301633.SZ,20260727,深圳市力鼎基金管理有限责任公司-嘉兴力鼎五号投资合伙企业(有限合伙),C,DE,1664800.0,6.5259,455092.0,1.7839,48.8965,618400.0,20260603,20260727
301633.SZ,20260727,深圳市松禾成长股权投资合伙企业(有限合伙),C,DE,556800.0,2.1826,2135500.0,8.371,47.96,2135500.0,20260609,20260615
300581.SZ,20260727,西安汇聚科技有限责任公司,C,DE,4610528.0,0.8381,186476950.0,33.8981,None,186476950.0,20260616,20260723
603508.SH,20260725,赵建州,P,DE,3475317.0,0.9115,40011258.0,10.4941,None,40011258.0,20260715,20260723
688105.SH,20260725,国寿成达(上海)健康产业股权投资中心(有限合伙),C,DE,6388241.0,1.2357,29714761.0,5.7477,None,29714761.0,20260722,20260723
603926.SH,20260725,杭州德萨实业集团有限公司,C,DE,4659600.0,2.0186,81302242.0,35.2204,None,81302242.0,20260723,20260723
003009.SZ,20260725,国华军民融合产业发展基金(有限合伙),C,DE,1375600.0,0.8353,304229.0,0.1847,None,304229.0,20260707,20260723
003009.SZ,20260725,陕西电器研究所,C,DE,52900.0,0.0321,9858648.0,5.9863,None,9858648.0,20260707,20260723
002044.SZ,20260725,杭州灏月企业管理有限公司,C,DE,12200000.0,0.3149,281206397.0,7.2584,None,281206397.0,20260723,20260723
002044.SZ,20260725,杭州灏月企业管理有限公司,C,DE,6670000.0,0.1722,293406397.0,7.5733,None,293406397.0,20260721,20260721
688173.SH,20260725,重庆唯纯企业管理咨询有限公司,C,DE,1674479.0,0.4072,22277097.0,5.4174,19.2554,22277097.0,20260622,20260710
603508.SH,20260725,赵建州,P,DE,3475317.0,0.9115,40011258.0,10.4941,None,40011258.0,20260715,20260723
688105.SH,20260725,国寿成达(上海)健康产业股权投资中心(有限合伙),C,DE,6388241.0,1.2357,29714761.0,5.7477,None,29714761.0,20260722,20260723
603926.SH,20260725,杭州德萨实业集团有限公司,C,DE,4659600.0,2.0186,81302242.0,35.2204,None,81302242.0,20260723,20260723
920786.BJ,20260725,田胜利,P,DE,754650.0,0.5466,10452600.0,7.5715,None,10452600.0,20260716,20260723
300291.SZ,20260725,华录资本控股有限公司,C,DE,500000.0,0.0538,56787328.0,6.1071,7.09,56787328.0,20260424,20260723
603876.SH,20260724,陈魏新,G,DE,102600.0,0.011,310140.0,0.0334,24.3053,310140.0,20260506,20260721
688395.SH,20260724,张晓光,G,DE,450000.0,0.5196,15945200.0,18.413,None,15945200.0,20260428,20260723
301358.SZ,20260724,上海津晟新材料科技有限公司,C,DE,1029300.0,0.1347,59020328.0,7.7218,None,59020328.0,20260710,20260723
300506.SZ,20260724,中国新兴集团有限责任公司,C,DE,1616900.0,0.2201,71279797.0,9.7019,5.56,71279797.0,20260723,20260723
300506.SZ,20260724,中国新兴集团有限责任公司,C,DE,980000.0,0.1334,72896697.0,9.922,5.54,72896697.0,20260722,20260722
300506.SZ,20260724,中国新兴集团有限责任公司,C,DE,680000.0,0.0926,73876697.0,10.0554,5.44,73876697.0,20260721,20260721
300084.SZ,20260724,窦剑文,P,DE,1940000.0,0.4119,4788614.0,1.0168,None,33794456.0,20260512,20260723
301358.SZ,20260724,上海津晟新材料科技有限公司,C,DE,1029300.0,0.1347,59020328.0,7.7218,None,59020328.0,20260710,20260723
301552.SZ,20260724,长江证券资管-农业银行-长江资管星耀科力汽车员工参与创业板战略配售集合资产管理计划,C,DE,1837331.0,5.9384,0.0,5.9384,22.91,0.0,20260518,20260723
920807.BJ,20260724,佛山市海沃众远企业管理中心(有限合伙),C,DE,840000.0,0.438,None,None,13.4454,1786000.0,20260529,20260622
920807.BJ,20260724,杨成,G,DE,129500.0,0.1048,None,None,12.9735,3620500.0,20260528,20260623
688395.SH,20260724,张晓光,G,DE,450000.0,0.5196,15945200.0,18.413,None,15945200.0,20260428,20260723
688616.SH,20260724,杨培勇,P,DE,192334.0,0.1072,637666.0,0.3555,13.0847,637666.0,20260427,20260723
688020.SH,20260724,汪友涛,G,DE,7200.0,0.0087,22800.0,0.0277,117.9181,22800.0,20260424,20260424
688020.SH,20260724,王作凯,G,DE,8100.0,0.0098,35030.0,0.0425,117.4464,35030.0,20260424,20260424
688020.SH,20260724,高强,G,DE,6800.0,0.0083,20887.0,0.0254,117.7216,20887.0,20260424,20260424
688395.SH,20260724,张晓光,G,DE,450000.0,0.5196,15945200.0,18.413,None,15945200.0,20260428,20260723
920305.BJ,20260724,通鼎互联信息股份有限公司,C,DE,1877506.0,2.315,11360007.0,14.0073,0.8747,11360007.0,20260722,20260722
688400.SH,20260724,富联裕展科技(深圳)有限公司,C,DE,2943443.0,0.6434,7217638.0,1.5776,63.0,7217638.0,20260526,20260717
603876.SH,20260724,陈魏新,G,DE,102600.0,0.011,310140.0,0.0334,24.3053,310140.0,20260506,20260721
688700.SH,20260724,危勇军,G,DE,1300000.0,0.4357,6214095.0,2.0825,81.4662,6214095.0,20260515,20260603
603061.SH,20260724,宁波旭诺创业投资基金管理合伙企业(有限合伙),C,DE,1050100.0,1.207,5868698.0,6.7456,None,5868698.0,20260722,20260722
688616.SH,20260724,杨兴,G,DE,78994.0,0.044,1001006.0,0.558,14.5985,1001006.0,20260427,20260723
688616.SH,20260724,徐新如,G,DE,1080000.0,0.6021,0.0,None,13.0972,0.0,20260427,20260722
688616.SH,20260724,杨培勇,P,DE,192334.0,0.1072,637666.0,0.3555,13.0847,637666.0,20260427,20260723
605099.SH,20260724,淮安创享创业投资中心(有限合伙),C,DE,701285.0,0.1747,3554415.0,0.8854,None,3554415.0,20260508,20260723
688020.SH,20260724,汪友涛,G,DE,7200.0,0.0087,22800.0,0.0277,117.9181,22800.0,20260424,20260424
688020.SH,20260724,王作凯,G,DE,8100.0,0.0098,35030.0,0.0425,117.4464,35030.0,20260424,20260424
688020.SH,20260724,高强,G,DE,6800.0,0.0083,20887.0,0.0254,117.7216,20887.0,20260424,20260424
688328.SH,20260723,黄奕宏,G,DE,30000.0,0.0318,13329716.0,14.112,None,13329716.0,20260721,20260722
300985.SZ,20260723,王然,P,DE,1578520.0,0.8463,32528700.0,17.4405,None,32528700.0,20260616,20260723
300713.SZ,20260723,深圳合睿新盛信息技术合伙企业(有限合伙),C,DE,895200.0,1.0364,4377387.0,5.0678,18.53,4377387.0,20260507,20260520
301391.SZ,20260723,深圳佳和睿信科技有限责任公司,C,DE,170500.0,0.1837,8108999.0,8.7348,None,8108999.0,20260722,20260722
605365.SH,20260723,李永川,G,DE,10000000.0,1.992,80918900.0,16.1189,None,80918900.0,20260722,20260722
301005.SZ,20260723,泰州文超投资有限公司,C,DE,299980.0,0.1629,643426.0,0.3494,80.33,643426.0,20260424,20260723
301005.SZ,20260723,泰州誉威投资有限公司,C,DE,1588820.0,0.8629,1609113.0,0.8739,86.0,1609113.0,20260424,20260723
301391.SZ,20260723,深圳佳和睿信科技有限责任公司,C,DE,170500.0,0.1837,8108999.0,8.7348,None,8108999.0,20260722,20260722
301330.SZ,20260723,深圳精英和义投资企业(有限合伙),C,DE,1460250.0,0.7515,8341947.0,4.2929,26.76,12518262.0,20260608,20260710
301330.SZ,20260723,深圳精英士君投资企业(有限合伙),C,DE,1564957.0,0.8053,8141619.0,4.1898,26.64,12373899.0,20260608,20260710
688328.SH,20260723,舟山深科达股权投资有限公司,C,DE,100000.0,0.1059,4992000.0,5.285,None,4992000.0,20260721,20260722
688328.SH,20260723,黄奕奋,P,DE,135000.0,0.1429,7104984.0,7.522,None,7104984.0,20260721,20260722
688328.SH,20260723,黄奕宏,G,DE,30000.0,0.0318,13329716.0,14.112,None,13329716.0,20260721,20260722
688131.SH,20260723,新余诚众棠投资管理中心(有限合伙),C,DE,2121039.0,0.9947,1944169.0,0.9118,83.3445,1944169.0,20260529,20260722
688252.SH,20260723,宁波群志光电有限公司,C,DE,2089470.0,0.5108,28510305.0,6.9704,None,28510305.0,20260701,20260722
688109.SH,20260723,品茗科技股份有限公司2025年员工持股计划,C,DE,660000.0,0.8371,0.0,None,None,0.0,None,20260722
603488.SH,20260723,李智吉,G,DE,54600.0,0.0187,164000.0,0.0562,12.3984,164000.0,20260604,20260617
605365.SH,20260723,李永川,G,DE,10000000.0,1.992,80918900.0,16.1189,None,80918900.0,20260722,20260722
603488.SH,20260723,宋传秋,G,DE,563800.0,0.1931,1691726.0,0.5794,13.1,1691726.0,20260617,20260617
603488.SH,20260723,常呈建,P,DE,2919900.0,1.0,5736495.0,1.9646,12.8345,5736495.0,20260611,20260617
603665.SH,20260723,海南裕昊创业投资合伙企业(有限合伙),C,DE,7000.0,0.0044,8461573.0,5.2829,None,8461573.0,20260721,20260721
603665.SH,20260723,海南裕昊创业投资合伙企业(有限合伙),C,DE,900.0,0.0006,8468573.0,5.2873,None,8468573.0,20260720,20260720
603225.SH,20260723,桐乡市中聚投资有限公司,C,DE,6308100.0,0.3781,147371580.0,8.8323,None,147371580.0,20260720,20260722
688314.SH,20260723,赵若愚,G,DE,200000.0,0.245,644000.0,0.7889,45.9,644000.0,20260423,20260722
603488.SH,20260723,金培荣,P,DE,7610708.0,2.6065,11850580.0,4.0586,None,11850580.0,20260610,20260721
688717.SH,20260723,杭州百承企业管理合伙企业(有限合伙),C,DE,7644.0,0.0077,None,None,114.7881,None,20260429,20260429
688717.SH,20260723,上海中电投融和新能源投资管理中心(有限合伙),C,DE,1000000.0,1.0096,3793801.0,3.8303,113.8242,3793801.0,20260424,20260515
000688.SZ,20260723,甘肃建新实业集团有限公司,C,DE,1127100.0,0.0951,431006402.0,36.3699,None,431006402.0,20260623,20260709
000688.SZ,20260723,甘肃建新实业集团有限公司,C,DE,1127100.0,0.0951,431006402.0,36.3699,None,431006402.0,20260623,20260709
920098.BJ,20260723,宁波合恩伟业创业投资合伙企业(有限合伙),C,DE,1368395.0,2.4711,4066018.0,7.3426,None,4066018.0,20260608,20260721
300931.SZ,20260722,顾月江,G,DE,223256.0,0.1142,0.0,None,10.83,669769.0,20260722,20260722
300931.SZ,20260722,张建林,G,DE,297675.0,0.1523,0.0,None,13.75,893025.0,20260616,20260722
301038.SZ,20260722,深圳水规院投资股份有限公司,C,DE,1666500.0,0.747,24559500.0,11.0093,19.59,24559500.0,20260708,20260708
300843.SZ,20260722,胜蓝投资控股有限公司,C,DE,1240300.0,0.7728,84454100.0,52.6196,None,84454100.0,20260430,20260721
603186.SH,20260722,王超,G,DE,10000.0,0.0064,31200.0,0.0199,80.5,31200.0,20260421,20260720
603186.SH,20260722,俞高,G,DE,7200.0,0.0046,23700.0,0.0151,109.3544,23700.0,20260421,20260720
603186.SH,20260722,郭江程,G,DE,282000.0,0.1799,895481.0,0.5711,120.6878,895481.0,20260421,20260720
603186.SH,20260722,刘涛,G,DE,228400.0,0.1457,685646.0,0.4373,128.8273,685646.0,20260421,20260720
603052.SH,20260722,施惠庆,G,DE,2529872.0,1.3464,54670928.0,29.0962,None,54670928.0,20260625,20260721
300775.SZ,20260722,西安市西投投资(发展)有限公司,C,DE,110800.0,0.0208,524500.0,0.0987,38.45,524500.0,20260422,20260721
300931.SZ,20260722,顾月江,G,DE,223256.0,0.1142,0.0,None,10.83,669769.0,20260722,20260722
300931.SZ,20260722,张建林,G,DE,297675.0,0.1523,0.0,None,13.75,893025.0,20260616,20260722
301038.SZ,20260722,深圳水规院投资股份有限公司,C,DE,1666500.0,0.747,24559500.0,11.0093,19.59,24559500.0,20260708,20260708
300843.SZ,20260722,胜蓝投资控股有限公司,C,DE,1240300.0,0.7728,84454100.0,52.6196,None,84454100.0,20260430,20260721
300334.SZ,20260722,华益科技国际(英属维尔京群岛)有限公司,C,DE,1825000.0,0.6042,22340300.0,7.3967,None,22340300.0,20260702,20260708
300267.SZ,20260722,帅放文,G,DE,10776000.0,0.7576,202617727.0,14.245,4.38,842798906.0,20260423,20260722
688350.SH,20260722,江苏飞翔化工股份有限公司,C,DE,2864800.0,1.9999,10981110.0,7.666,18.83,10981110.0,20260716,20260721
920689.BJ,20260722,郑美娟,G,DE,7500.0,0.0198,None,None,19.9933,22500.0,20260603,20260720
920689.BJ,20260722,百意(威海)股权投资中心(有限合伙),C,DE,59000.0,0.1555,None,None,24.7911,2941000.0,20260608,20260703
603136.SH,20260722,陈东海,G,DE,50000.0,0.0185,10037991.0,3.716,8.8,10037991.0,20260422,20260721
603271.SH,20260722,齐鲁前海(青岛)创业投资基金合伙企业(有限合伙),C,DE,30000.0,0.0317,2370000.0,2.5059,43.2767,2370000.0,20260421,20260720
603271.SH,20260722,中原前海股权投资基金(有限合伙),C,DE,50000.0,0.0529,3950000.0,4.1765,43.27,3950000.0,20260421,20260720
603271.SH,20260722,前海股权投资基金(有限合伙),C,DE,120000.0,0.1269,9480000.0,10.0237,43.625,9480000.0,20260421,20260720
002120.SZ,20260722,韵达控股股份有限公司-2023年员工持股计划,C,DE,7000000.0,0.2487,0.0,None,None,0.0,None,20260721
603136.SH,20260722,陈东海,G,DE,50000.0,0.0185,10037991.0,3.716,8.8,10037991.0,20260422,20260721
603136.SH,20260722,陶平,G,DE,550000.0,0.2036,8701000.0,3.2211,11.2662,8701000.0,20260422,20260721
603629.SH,20260722,钱旭,G,DE,25000.0,0.0069,None,None,143.1573,259448.0,20260421,20260721
688776.SH,20260722,隆成(深圳)资产管理有限公司-成都天翊创业股权投资基金合伙企业(有限合伙),C,DE,1323785.0,1.2214,0.0,None,49.6725,0.0,20260710,20260720
688173.SH,20260722,郝跃国,G,DE,2198532.0,0.5346,7955048.0,1.9345,18.9063,7955048.0,20260623,20260706
603271.SH,20260722,齐鲁前海(青岛)创业投资基金合伙企业(有限合伙),C,DE,30000.0,0.0317,2370000.0,2.5059,43.2767,2370000.0,20260421,20260720
603271.SH,20260722,中原前海股权投资基金(有限合伙),C,DE,50000.0,0.0529,3950000.0,4.1765,43.27,3950000.0,20260421,20260720
605287.SH,20260722,红塔创新投资股份有限公司,C,DE,675100.0,0.4822,7630000.0,5.45,None,7630000.0,20260430,20260720
603271.SH,20260722,前海股权投资基金(有限合伙),C,DE,120000.0,0.1269,9480000.0,10.0237,43.625,9480000.0,20260421,20260720
688272.SH,20260722,上海兆韧投资管理合伙企业(有限合伙),C,DE,158838.0,0.209,0.0,None,39.501,0.0,20260513,20260720
603186.SH,20260722,王超,G,DE,10000.0,0.0064,31200.0,0.0199,80.5,31200.0,20260421,20260720
